date,tmax,tmin,tavg,city,year
2013-06-04,27.2,25.2,26.2,Miami,2013
2013-06-05,27.4,24.7,26.049999999999997,Miami,2013
2013-06-06,28.5,24.3,26.4,Miami,2013
2013-06-07,27.6,24.6,26.1,Miami,2013
2013-06-08,28.4,25.8,27.1,Miami,2013
2013-06-09,28.2,26.1,27.15,Miami,2013
2013-06-10,28.8,25.0,26.9,Miami,2013
2013-06-11,29.2,25.1,27.15,Miami,2013
2013-06-12,27.9,23.7,25.799999999999997,Miami,2013
2013-06-13,27.8,24.3,26.05,Miami,2013
2013-06-14,30.3,24.7,27.5,Miami,2013
2013-06-15,29.7,24.6,27.15,Miami,2013
2013-06-16,29.2,25.3,27.25,Miami,2013
2013-06-17,29.8,26.5,28.15,Miami,2013
2013-06-18,29.8,26.7,28.25,Miami,2013
2013-06-19,29.9,26.3,28.1,Miami,2013
2013-06-20,30.2,26.6,28.4,Miami,2013
2013-06-21,30.0,26.4,28.2,Miami,2013
2013-06-22,29.9,26.1,28.0,Miami,2013
2013-06-23,29.5,26.1,27.8,Miami,2013
2013-06-24,29.7,26.5,28.1,Miami,2013
2013-06-25,28.2,26.2,27.2,Miami,2013
2013-06-26,29.5,25.1,27.3,Miami,2013
2013-06-27,29.3,26.0,27.65,Miami,2013
2013-06-28,29.7,25.1,27.4,Miami,2013
2013-06-29,29.2,24.9,27.049999999999997,Miami,2013
2013-06-30,28.4,24.8,26.6,Miami,2013
2013-07-01,29.6,25.1,27.35,Miami,2013
2013-07-02,27.4,25.2,26.299999999999997,Miami,2013
2013-07-03,27.6,25.1,26.35,Miami,2013
2013-07-04,29.3,25.3,27.3,Miami,2013
2013-07-05,28.1,24.4,26.25,Miami,2013
2013-07-06,29.3,26.4,27.85,Miami,2013
2013-07-07,29.1,26.3,27.700000000000003,Miami,2013
2013-07-08,29.3,25.6,27.450000000000003,Miami,2013
2013-07-09,27.3,24.2,25.75,Miami,2013
2013-07-10,27.8,24.4,26.1,Miami,2013
2013-07-11,29.3,25.5,27.4,Miami,2013
2013-07-12,29.1,24.7,26.9,Miami,2013
2013-07-13,28.5,24.6,26.55,Miami,2013
2013-07-14,28.3,24.4,26.35,Miami,2013
2013-07-15,28.5,25.2,26.85,Miami,2013
2013-07-16,27.7,24.5,26.1,Miami,2013
2013-07-17,25.9,23.4,24.65,Miami,2013
2013-07-18,27.2,24.0,25.6,Miami,2013
2013-07-19,28.9,25.8,27.35,Miami,2013
2013-07-20,28.2,25.9,27.049999999999997,Miami,2013
2013-07-21,29.4,26.0,27.7,Miami,2013
2013-07-22,29.8,26.4,28.1,Miami,2013
2013-07-23,30.0,25.7,27.85,Miami,2013
2013-07-24,30.4,25.4,27.9,Miami,2013
2013-07-25,30.9,24.6,27.75,Miami,2013
2013-07-26,30.7,25.5,28.1,Miami,2013
2013-07-27,29.5,25.5,27.5,Miami,2013
2013-07-28,30.2,25.1,27.65,Miami,2013
2013-07-29,28.5,25.5,27.0,Miami,2013
2013-07-30,28.5,26.4,27.45,Miami,2013
2013-07-31,29.9,27.0,28.45,Miami,2013
2013-08-01,29.5,25.6,27.55,Miami,2013
2013-08-02,30.5,24.8,27.65,Miami,2013
2013-08-03,29.7,25.6,27.65,Miami,2013
2013-08-04,30.5,25.9,28.2,Miami,2013
2013-08-05,29.8,25.6,27.700000000000003,Miami,2013
2013-08-06,30.1,25.1,27.6,Miami,2013
2013-08-07,29.9,25.9,27.9,Miami,2013
2013-08-08,30.3,26.5,28.4,Miami,2013
2013-08-09,29.2,26.6,27.9,Miami,2013
2013-08-10,30.3,26.7,28.5,Miami,2013
2013-08-11,30.5,26.9,28.7,Miami,2013
2013-08-12,30.4,26.7,28.549999999999997,Miami,2013
2013-08-13,30.8,26.9,28.85,Miami,2013
2013-08-14,31.0,26.6,28.8,Miami,2013
2013-08-15,29.4,25.6,27.5,Miami,2013
2013-08-16,30.2,26.8,28.5,Miami,2013
2013-08-17,30.3,27.2,28.75,Miami,2013
2013-08-18,30.6,26.8,28.700000000000003,Miami,2013
2013-08-19,30.4,26.6,28.5,Miami,2013
2013-08-20,30.5,26.5,28.5,Miami,2013
2013-08-21,29.6,25.2,27.4,Miami,2013
2013-08-22,29.3,26.3,27.8,Miami,2013
2013-08-23,29.8,26.8,28.3,Miami,2013
2013-08-24,29.9,27.1,28.5,Miami,2013
2013-08-25,29.0,25.8,27.4,Miami,2013
2013-08-26,28.0,25.4,26.7,Miami,2013
2013-08-27,27.5,24.8,26.15,Miami,2013
2013-08-28,27.5,24.9,26.2,Miami,2013
2013-08-29,29.5,24.5,27.0,Miami,2013
2013-08-30,29.9,25.1,27.5,Miami,2013
2013-08-31,29.5,25.0,27.25,Miami,2013
2014-06-01,27.7,25.2,26.45,Miami,2014
2014-06-02,26.9,24.7,25.799999999999997,Miami,2014
2014-06-03,26.6,24.6,25.6,Miami,2014
2014-06-04,27.0,23.1,25.05,Miami,2014
2014-06-05,28.3,24.5,26.4,Miami,2014
2014-06-06,30.3,23.6,26.950000000000003,Miami,2014
2014-06-07,30.4,24.1,27.25,Miami,2014
2014-06-08,29.8,25.0,27.4,Miami,2014
2014-06-09,29.1,24.8,26.950000000000003,Miami,2014
2014-06-10,29.1,25.4,27.25,Miami,2014
2014-06-11,28.2,24.3,26.25,Miami,2014
2014-06-12,29.0,25.1,27.05,Miami,2014
2014-06-13,29.0,24.6,26.8,Miami,2014
2014-06-14,29.0,24.1,26.55,Miami,2014
2014-06-15,29.7,25.6,27.65,Miami,2014
2014-06-16,28.1,25.7,26.9,Miami,2014
2014-06-17,26.9,24.9,25.9,Miami,2014
2014-06-18,27.4,24.9,26.15,Miami,2014
2014-06-19,27.8,24.6,26.200000000000003,Miami,2014
2014-06-20,29.1,23.9,26.5,Miami,2014
2014-06-21,29.1,24.5,26.8,Miami,2014
